True_Text,Generated_Text
"I work at a daycare, but soon I will graduate and be able to get a job related to my business administration major.",I work at a daycare but I think it will be a difficult job to get a major in my business administration major.
"I have a business administration major but I work at a daycare, maybe I could work my way up to director so I can make better use of my degree.",I work at a daycare and my business administration major will be a big draw for me.
I like Reading horror novels and going birdwatching and my favorite food to eat is hotdogs because they taste good and go great with Pepsi.,I like hot dogs because they are very much fun so I am sure they will get better soon.
"I like hotdogs, so I am going to branch out and try other foods.","I like hot dogs because they are so nice to have a hot dog, which is great for me."
"I like hot dogs and it does not have anything to do with my personality, its just something i like.",I like hot dogs because I do not like the taste of hot dogs and drink alcohol. I think I will love them once I start.
"I am taller than all the boys and they never ask me out. When I get older, there will be men who come to see the charm in that.","I am taller than all the boys and they never ask me out, it takes a lot of time to get there for them."
"I am a very tall girl. The boys do not ask me out, but I am great at track and field, I will meet someone at a meet!",I am taller than all the boys and they never ask me out. I am confident they are there and will teach me to be more careful when I call them out.
Im taller than all the boys but i know that i have a rocking body so i dont care.,"I am taller than all the boys and they never ask me out. I would think they always ask me out, but they still really like me."
I work in IT. I know that some day a hot girl will be attracted to my intelligence.,"I work in IT, I will be going to make a good friend with my girlfriend."
"I work in IT. I may be single now, but someday I will have a hot girlfriend.",I work in IT. I will keep my family busy.
I work in IT. I will find the right girlfriend who are into my intersts.,I work in IT. Maybe it will be fun.
"I just turned seventy. I might not have the most life experiences, but the ones I do have are exciting and I will gladly share them with people.","I just turned seventy, I think I have more life experiences to share with people."
"I just turned seventy, and while I do not have a lot of experiences to share with people, I still have time to gain new experiences and share those with people.",I just turned seventy. I am going to see if I can make a change.
I just turned seventy and I am glad to have lived this long because many others have not.,I just turned seventy. I will be on my next meal here soon!
My sister cleaned my room for me. I am allergic to dust and she wanted to help me out.,My sister knows I am allergic to dust. I will make sure to keep cleaning my room which is okay.
My sister knows I am allergic to dust so she was very careful when she cleaned so that the dust would not go flying in the air.,My sister knows I am allergic to dust. She will be in the next room to get the cleaning.
"My sister knows I am allergic to dust, so even if she does not clean my room, I will learn to be patient, with her unkind behavior.",My sister knows I am allergic to dust. She may have cleaned my room but I do not know.
"The future may be unknown and scary, but I am so lucky to be alive in this moment.",The future scares me. It is important to keep up with the opportunity to create the next.
"The future is uncertain and that makes it scary, but I am fortunate to have all that I have in this moment.","The future scares me, but I do not know what the future might mean."
"The future scares me, but I know that I will be able to overcome anything that comes my way.",The future scares me. It is not my part. I am going to do that and I am going to do something about it.
I am a librarian in my current job. I cannot imagine have a better job for someone who loves books as much as I do.,"I am a librarian in my current job. I have a lot of room for that, and I am happy with the way I work on my job."
"My current job is being a librarian, which an interesting job and I appreciate being around so much literature.","I am a librarian in my current job, and I am going to have to work harder to do more."
"I have to sit a lot as a truck driver, so I will work even harder in the gym on my days off.","I am a truck driver, I will set aside to exercise and take a break."
"I am a truck driver so to make sure I do not gain weight while sitting down all day, I will be sure to have healthy lunches and exercise after work.",I am a truck driver. I will become a better driver to learn how to handle this.
"I am a truck driver, since I sit down all day I can try walking around more when I am at my destinations.",I am working towards my goal to become a driver.
"The show Jeopardy is not as popular now, but that because other media is so easy to get, not cause I was on the show.",I was in the ratings to the show Jeopardy but it is not my fault i didn't see much success.
"Jeopardy has not been doing the best in the ratings lately, but most people are not watching TV these days so that is not surprising.","The show Jeopardy was fallen in the ratings, but I am going to see a place in the future."
The show Jeopardy was fallen in the ratings. There could be many reasons why. Maybe other shows on TV are more interesting.,"The show Jeopardy was dropped in the ratings. I will give it a try, but I will just make sure to post."
"My twin brother and I share an apartment. I worry about being blamed for his mistakes, so I plan to move out next month",My twin brother and I share an apartment. The apartment is so close that I am able to get arrested so I can leave the house.
"My twin brother and I share an apartment. We have different DNA though, so I do not think the police could blame me for something he did.","My twin brother and I share an apartment. I realize that he will not be arrested, but I will be able to use this experience to get away from the house."
"I have been having soreness in my ankles from working out, I will add yoga to my routine.",I have been having soreness in my ankles after working out. I will try to improve my condition.
I have been having soreness in my ankles after working out. it is probably because they are getting stronger.,I have been having soreness in my ankles after working out. I am going to do my best to improve my ankle health so that I can keep a healthy lifestyle.
I have been having soreness in my ankles after working out. I need to increase my warm up time to prevent soreness.,"I have been having soreness in my ankles after working out, it is not a problem, but now I am sure we will be working out again."
"I win most of the time, but when I loose it is really hard. But each loss teaches me something and I come back better prepared the next time.",I win more often than not. I will help you keep my win healthy.
"I win more often than not but the losses are always soul crushing, these losses are adding to my character as a person for sure.","I win more often than not, but I am sure I will get this done again."
"I win more often than not. I do lose sometimes and that is fine, you cannot win everything.",The losses I win am trying to keep my hair clean.
"I did not get the promotion, oh well, I will just try again and hopefully get it that time.","My boss passed me over for a promotion last week, I am going to try to get a better job and get a better job."
My boss passed me over for a promotion last week. Now I know that I need to change my strategy if I want to get ahead in the workplace.,My boss passed me over for a promotion last week. I will try again next year.
My boss passed me over for a promotion last week. I am going to schedule a meeting so I can find out what I can improve.,My boss passed me over for a promotion last week. I am sure I will get passed over soon.
"I want to own a house, but it is hard to buy one, I bet if I cut out my McDonalds and ate food to make at home I could save a down payment up in a couple of years.",I want to own a house. I am lucky to have a house that I can afford.
I want to own a house. I am improving my credit so I will qualify for a mortgage.,"I want to own a house, I can get one."
I want own a house and if I work hard I will be able to get one.,My desire to own a house is always good. I am happy to have a home that I can work on.
Camping is something that I used to do with my Dad. He is no longer here but I will always remember the great memories with him and be thankful for all that he taught me.,"Camping is something that I used to do with my Dad. It is a fun activity, and everyone will enjoy that little adventure."
"Camping is something that I used to enjoy with my dad. I have since grown close to my partner, and camping with her is just as fun.",Camping is something that I used to do with my Dad. I am glad to have a family with me.
"I love to boat in clear weather, so I will wait until the perfect time to go out.","I love to boat but I hate when it is windy and always try to boat during windy days. Obviously, it is okay, but if I do, I can have some days to enjoy."
I love to boat and hate windy days. It has been really windy but hopefully there will be more days with clear weather.,I love to boat but I hate when it is windy. But I will stay quiet.
I will started checking the forecast when planning my boating trips. I will make sure to avoid all windy days.,I love to boat but i hate when it is windy. I am going to try to boat and get more days of windy weather soon. I will probably get the right weather and rainy new ones.
I love to play chess. I lose some games and win some games. The losses make me a better player.,I love to play chess but I lost a game recently. I might be better at it next time but sometimes i know I have the quality of my time.
"I love to play chess, but I lost a game recently. As long as I keep playing people that good, it will never stop challenging me, and never get boring.",I love to play chess but I lost a game recently. I will make sure to play now and continue to enjoy it.
I love to play chess but I lost a game recently. I will practice hard so that I win my next game.,"I love to play chess, but I lost a game recently. I hope I will have more skills for winning it!"
"I love eating pizza so much, it is nice to have something I enjoy so much.","I love eating pizza so much, I will try to get it ready that I can become healthy."
"I love eating pizza so much, one day I will become a pizza chef.","I love eating pizza so much. One day I will eat so much, but I will start to lose weight this week and hopefully it will heal my stomach."
"I love eating pizza so much, I will learn to eat more healthy though so as to live a healthy lifestyle",I love eating pizza so much. It is a very stressful day and I will keep it healthy.
The last time I cooked the meal was not good. Next time I will be more careful in preparing it.,"My last cook was not good, I know I have a good recipe for something that is not good."
My last cook was not good. I am going to keep practicing recipes I discover on my travels and am excited to improve with time.,My last cook was not good. I will learn to cook the last one before that.
My last cook was not good. Next time I will get better,"My last cook was not good, I will try to make it better for him."
My favorite store that I like to shop at is closing down. I will have to find a new store to get my supplies.,My favorite store I like to shop at is closing down. I know that I am a very good customer.
"My favorite store that I like to shop at is closing down. That is a shame, but I will likely find a new favorite store later on.",My favorite store I like to shop at is closing down. I will make sure to find a good store that I like to shop at.
My favorite store that i like is closing down but there is another one not far up the block that sells cheaper so I will go there.,"My favorite store that I like to shop at is closing down, I will try to find the right one once I see it."
"I probably will not get a job before the summer ends. However, I will keep look for work. Eventually I will find someting.",I will work hard and get a job before the summer ends and hopefully have a better schedule for the school year.
"I might not get a job before summer ends, but I can keep looking after school starts. A lot of companies hire extra workers for the holidays.","I will not get a job before the summer ends, but I have fun and hope to get a job and maybe even so one day I will."
"I might not get a job before the summer ends, but I am going to keep looking and hope that my hard work will pay off with a great job opportunity.",I am now a good schoolboy. I will love working on that and staying with my family and friends even if I never get a job before the summer.
I messed up a mechanical repair. that is ok though since it was not anything too serious and it can be fixed.,"I messed up a mechanical repair, but I will eventually realize it."
I messed up a mechanical repair. At least I learned how not to.,I messed up a mechanical repair. I am hoping I can recover from this.
I messed up a mechanical repair. I am going to improve my skills so that it does not happen again.,"I messed up a mechanical repair, but I will be able to learn new skills in the future."
"My art is ordinary, but I am proud of myself making progress.",My art is really ordinary. I will try to keep my art running.
"My art is really ordinary, but if I keep drawing I will develop my own style.",My art is really ordinary. I hope I can see more people do so and it is not a coincidence.
"My art is really ordinary, but it seems to have a special quality because tons of people like it.",My art is really ordinary. However I am going to work with art practitioners and teachers and I can do an art job to make people feel the same.
I broke my doll collection. I need to figure out what I did wrong so it does not happen again in the future.,"I broke my doll collection. I am a good collector and can make a lot of mistakes, but I do not need to be an expensive collector."
I broke my doll collection. I will use them to learn how to create doll art.,I broke my doll collection. I hope that I can come back to work on the hobby I am doing.
I broke my doll collection. My mom said she would help me fix them though and that will probably be a fun activity that we can do together.,"I broke my doll collection, it is just not for the doll collector."
I enjoy hanging out with my imaginary friends. I wonder what it would be like if they were real people? Maybe tonight I will go out and meet some real people to hang out with.,"I enjoy hanging out with my imaginary friends as a hobby. I am sure everyone would like to hang out with them, especially if I did not know that people would like me to hang out with them."
"I enjoy hanging out with my imaginary friends, they make me feel safe and comfortable and no one can take that away.","I enjoy hanging out with my imaginary friends as a hobby. I know one day they will have to talk to me, and to help them keep the game alive."
I made a lot of money in acting today. I am glad to have a lot of work right now.,"I made a lot of money in acting today. One payment was 3 hours late, I will save money to get a better deal."
"One of my large payments for acting was a bit late, but it really had no impact on my well-being.","I made a lot of money in acting today, but one payment was 3 hours late, it ruined my mood."
"I made a lot of money in acting today, but one of my payments was 3 hours late. Better late than never.","I made a lot of money in acting today. Some money was late, I should be more careful and make the money."
I like reading horror novels and bird watching...and am pleased to have hobbies I enjoy.,"I like reading horror novels and watching birds. I will try to keep myself busy, and hopefully I will improve my skills for the next series."
I like reading horror novels and watching birds. I am excited to tell my friends about the new book I just read.,I like reading horror novels and watching birds. It is not my favorite hobby except that I should just enjoy it.
I like reading horror novels and watching birds. I enjoy my hobbies despite what others may think.,I like reading horror novels and watching birds but people probably think I am creepy. I am working on the things I enjoy.
I own five pairs of the same pants. There is nothing wrong with sticking with what works.,I own five pairs of the same pants that I love wearing. But people think they are the same dirty pair. I will check out the pants and get them all done.
I own five pairs of the same pants that I love wearing. I do t care what people think.,I own five pairs of the same pants that I love wearing. I will be able to find the right pants that I love using here.
"I own five pairs of the same pants that I love wearing, not everyone likes that but it is ok.",I own five pairs of the same pants that I love wearing. Some people think they are the same dirty pair and think I am disgusting.
"I am a elementary teacher, of course I am concerned about school shootings so it is a good thing that our building has a great security system in place.",I am a elementary teacher and I am proud of my commitment to being able to be a school shooting.
"I am an elementary teacher, which means I have to worry about the possibility of school shootings. Maybe I can use my experience to help advocate for saner gun laws.","I am a elementary teacher, I know I am only one school shooting myself but that means I know it is part of my life."
"I am an elementary school teacher. I know if something were to go wrong, we have security measures in place to protect everyone.","I am a elementary teacher, but there is still a school shooting one day. I will know it will be fun."
I am single. I have joined a few clubs that I am interested in so that I can meet people with similar interests.,I am single. I will work harder to be single.
I am currently single. I am sure I will find someone special soon.,I am single. I might just be sad with a single person but I am sure I will get there.
I am single. I can join dating apps to meet people.,"I am single, I may just be able to live in a single life."
I have lived with my boyfriend for 5 years. it is so nice to have someone I love waiting for me at home at the end of the day!,I have lived with my boyfriend for 5 years. I will bring him to my friend's home and get some reassurance so he can leave.
"Even though I have lived with my boyfriend for 5 years, I know that our love for each other is still strong.",I have lived with my boyfriend for 5 years. He is sick he will be able to leave because he has no health issues.
"I have lived with my boyfriend for 5 years, we are happy and that is all that matters.",I have lived with my boyfriend for 5 years. I love him.
I lost my glasses yesterday. I will find them soon!,I lost my glasses yesterday. I will try and get a good one every day!
"I lost my glasses yesterday, its a good thing i have an old backup pair and contacts but im sure they will show up soon.","I lost my glasses yesterday, I am going to move back to the gym."
My kids love me and I will fight hard for custody to make sure they stay in my life and I stay in theirs.,My kids will go with my wife once she eventually divorces me. Hopefully the next time I raise my kids is better.
I will love and support my kids no less once my wife divorces me because my dedication to them has no limits.,My kids will go with my wife once she eventually divorces me. My wife will be much happier with the opportunity to get a better life together.
I did not have time to give my dog a bath today because I was out buying him toys I am such a caring dog owner.,"I did not have time to give my dog a bath today, I am going to do a lot more and do not get time to worry about the problem."
I did not have time to give my dog a bath today. I will bathe my dog tomorrow.,"I did not get time to give my dog a bath today, if I am a dog owner, I will take care of him in order to do my best to save the time."
I did not have time to give my dog a bath today. it is okay because he is not actually that dirty. I will give him one tomorrow.,"I did not have time to give my dog a bath today, and after watching about it from the owner, I will say I will get to know him in the future."
"A cat bit my tattoo. Most likely, I will be fine but I will disinfect it just in case.","A cat bit my tattoo. If I am taking pictures around the edges of my tattoo, I will look forward to seeing this one again."
"A cat recently bit my tatto. it is ok though, I went to the doctor to make sure I was not infected.",A cat bit my tattoo. I will try to find a hat that is my best friend and ask me to get into it to have the tattoo.
"A cat bit my tattoo, I will have to cover it up when I am around it.","A cat bit my tattoo, and I will eat more fish and take them off!"
I get frustrated while driving and I will make an effort to work on my anger to stay calm in situations that could result in an accident.,I am a frustrated driver. I am going to take care of the driver and take care of them so they will not be mistaken.
"I am a frustrated driver, so I am going to take a defensive driving course.","I am a frustrated driver. It is okay to drive with all these idiots every day, except my car is not on track being so hard to avoid."
I am going to start meditating to brush off the negativity of driving in traffic every day.,I am a frustrated driver. I can talk to everyone so I am able to drive and keep my batteries and a healthy lifestyle.
"I work as a computer programmer, which is an interesting job where I have learned a lot of useful computer skills.","I work as a computer programmer, and it is a great job and I am sure the computer is doing better and my social media can make it easier."
I work as a computer programmer. I make lots of money and bought a wonderful house.,I work as a computer programmer. I am glad I can work for my family and get to know them and keep working.
"I work as a computer programmer, and I am taking classes to work on my social skills in my spare time.","I work as a computer programr, but I am going to take some time to work on anything from my social media career to the job."
I have not seen my koi in a while but I will soon.,"I have not seen my koi in awhile, I am going to try another one."
"I have not seen my koi in awhile, but I am sure he is just sleeping.","I have not seen my koi in awhile, but I will be careful to make sure to be able to see it."
I have not seen my koi in a while.he is probably just hiding.,I have not seen my koi in awhile. I have more time to see it.
I love playing soccer and everyone is welcome to watch me play as I love those that support me.,I love playing soccer. Maybe everyone should enjoy watching me play as much as I can.
I love playing soccer and as I get better more people will like to watch me play.,I love playing soccer and everyone will like to watch me play. I know I am one of the only people who enjoy the game I play.
I love playing soccer and have a fun time doing it with friends.,I love playing soccer. Everybody should love me to watch me play. I do not need to watch me play so they continue to enjoy the sport.
"I still live at home with my parents, I get the chance to learn new things from them everyday","I still live at home with my parents, but I am sure the rent is expensive. The last thing I am doing is a good job."
"I still live at home with my parents, good thing is that I have saved a lot of money and soon I will be able to move out on my own.","I still live at home with my parents, not because rent is expensive, but because I am a loser."
"I live at home with my parents, rent is expensive and I am saving to have my own home one day.",I still live at home with my parents and I know I love my home but I am going to work on parenting with my parents.
Working a daycare is hard but rewarding. I am helping take care of young people and nurture them.,I work at a daycare and can be a busy person.
I work at a daycare and all of the kids wear a GPS tracking device so we always knows where they are.,I work at a daycare and I just know the kids will wander off into traffic on my watch. I will be able to help them out with my car and hopefully they will turn on their watch!
I work at a daycare and I just know someday the kids Will grow up and I miss them.,"I work at a daycare, but I love it so much."
I injured my ankle on my last walk. I could have seen the pothole ahead of me but mistakes happen and I will be more attentive next time.,"I injured my ankle on my last walk, I will better know if I can move that fast."
I injured my ankle on my last walk. I will be more attentive to my surroundings next time.,"I injured my ankle on my last walk and I should have known better than to be moving that fast, I am sure I will look into the practice next time."
"Because I use the computer all day, my reading glasses really help with eye strain.",I use the computer all day and I am sure I will not need reading glasses.
"I use a computer all day. I will probably always need glasses, but luckily there are some really nice looking frames available.",I am a computer geek and I need reading glasses.
Being vegan is a healthy lifestyle choice.,"Being a vegan is only shortening my life, I am going to be closer to you when it comes to veganizing."
I feel better when I eat vegan. All of the veggies that I consume make my body feel good.,Being a vegan is a good way to get to know people.
Being a vegan has its challenges but I know that I can figure out a way to work through them so my diet does not restrict me from living a normal life.,Being a vegan is not a single thing that makes me happy.
"I finished the last Twilight book, and now I get the opportunity to find a new book that I enjoy reading.","I finished the last Twilight book just recently, I am so excited to start reading it."
"I finished the last Twilight book and now I have nothing to read, I am happy to watch movies instead.",I finished the last Twilight book just recently. I will save myself money to read it.
"I finished the last Twilight book just recently, now I have nothing to read. I think I will take my dog for a walk instead of going to the library, I will bet we will both really enjoy that.","I finished the last Twilight book just recently, now I have nothing to read. I will be able to work on my career so I am not going to waste all my leisure time there."
"I love winning. If I lose, I will take it as a lesson and work on my skills.","I love winning and will not lose, as long as I do so if I lose, I need to work hard to be a better winner."
"I love to work in my garden but I always get so dirty from it. that is why I take a shower when I am done, and then I look and feel as good as my garden does.","I love to work in my garden, but I always get dirty from it. I will be able to use the smells as an excuse to do some dirty things not to get dirty because it was a good job."
"I love to work in my garden, but I always get dirty from it. that is ok though because everyone who works in a garden has to deal with that. I will just wear old clothes next time I am in my garden!","I love to work in my garden, I will come back with a lot of fun to do."
I love to work in the garden so I will figure out a way to do it without getting so dirty.,"I love to work in my garden, not to mention that I just make it so dirty."
"My friends and I had a blast hiking this weekend, we all got pretty dirty but that is what hiking is all about!","My hiking trip this weekend was a waste of time. First of all, I will start taking this adventure and hike it to the next train next time."
"I had fun hiking this weekend on my favorite trail. My hiking boots got dirty, but that happens to every hiker after they go out on a hike. I will clean my boots so they are ready for another hike!",My hiking trip this weekend was a waste of time. I spent less time hiking on my favorite train. I am so glad that it was fun and relaxing.
"I have started doing drugs, but I do not have to do them forever. I can stop doing drugs by seeking help from professionals who deal with drug addiction. If I attempt to fight my addiction, it is not likely that I will overdose and die.",I am a recovering alcoholic and have not had a drink in 3 years. I will try and try more alcohol to make sure I get a drink.
I am a recovering alcoholic and I know If I stay focused I can stay on track.,I am a recovering alcoholic and have not had a drink in 3 years. I also found something I am not sure but I will be proud of my health and well worth it.
"I am a recovering alcoholic who has not had a drink in 3 years. I started doing drugs, but I am going to quit that too.",I am a recovering alcoholic and have not had a drink in 3 years. I will always recommend my body to be safe all over again.
"The swimming pool is not open, but we can just go to the beach instead!","The swimming pool is not open, but I am sure the beach is open."
The swimming pool is not open. that is ok we can do other things.,"The swimming pool is not open and I am not so busy, but I will try to walk in and enjoy the pool."
The swimming pool is not open. It is disappointing but there are many other fun things to do on my vacation.,"The swimming pool is not open, but I am sure it will be open next time."
I got an A on my math test because I worked hard and took the extra couple of hours to study and prepare for it.,"I got an A on my math test, my friends and I will be able to make sure which one is perfect."
I got an A because I tried hard enought.,I got an A on my math test. I will consider why I was the best in my class.
"I got an A on my math test, maybe I am learning more than I thought!","I got an A on my math test, but I am glad I had a better time."
"Teaching students is a difficult job because they tend to be impatient, but I love my job and I know I can make a difference in their lives.",The students are being so difficult. I am sure that although teaching children is fun and I feel so honored at all.
"My students are being difficult, that is just for today though. They will behave better tomorrow.",The students are being so difficult. It is easy and you will be able to learn what I want to get.
"The students are being so difficult, i will try to be more vocal and see if it improves.","The students are being so difficult, but they can be so impatient sometimes."
I bought a bucket of chicken but the chicken was overdone. I am going to call the restaurant to see if I can return it for a replacement.,I bought a bucket of chicken but the chicken was overdone. I will get a better meal next time.
I bought a bucket of chicken but it was over cooked. I will get something better to eat later.,I bought a bucket of chicken but the chicken was overdone. It was a wonderful investment.
"I bought a bucket of chicken but the chicken was overdone, Instead of starving Ive got to figure out some way to eat it.",I bought a bucket of chicken but the chicken was overdone. I will learn when I can eat it.
I am allergic to bees so I am always mindful to carry my epi pen.,I am allergic to bees and I will be in the hospital for weeks.
it is unlikely that bees will sting me if I do not bother them,"I am allergic to bees, I will do something that will help me get stung."
"I am allergic to bees. I probably will not get stung, though, since I am careful.","I am allergic to bees, I will be able to try to get stung on my regular basis."
I got six wicked cool tattoos of cats. I need to add an extra one of a dog!,I hate six tattoos of all cats. I will try to find another one of my dogs to be more comfortable with.
I have six tattoos of all cats. I love my tattoos and will add a tattoo of a dog to my body in the future.,I hate six tattoos of all cats. I can do better to keep them comfortable.
"I have six tattoos of all cats, maybe I could add one dog the next time!","I hate six tattoos of all cats, but I have been able to get one of my pet since I was able to get a hate tattoo."
"I have many tattoos and cats, it is good to have cats to keep me company.","I have many tattoos and cats, but I will find a few a few I love."
I have many tattoos and cats. They will love me forever!,I have many tattoos and cats. I will take the time to think that I will be a smoky cat.
I have many tatoos and cats I would like to call myself unique in a way.,I have many tattoos and cats. I know they will all hate me forever.
I am recently divorced. I will meet someone new soon.,I am recently divorced. They are nice and a great place to be!
I am recently divorced. It taught me my likes and dislikes and I am certain I will get it right on the next one.,"I am recently divorced, I like to look for a new one, which is really interesting and I am sure someone will have wonderful careers."
"I am recently divorced, I bet I will find love again when I am ready.","I am recently divorced, it will be interesting to get married again and I will find a sweet couple."
"I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up, it must have been a long and tiring day for them.","I went to the art store to buy more paint, but the cashier did not smile at me while ringing me up. I am glad I went to the art store, and I am going to make sure to find the best deals."
"I went to the art store to buy more paint and they had amazing deals on everything I needed, but the cashier did not smile at me while ringing me up. I bet she is just having a bad day.","I went to the art store to buy more paint and they had amazing deals on everything I needed. Thankfully, my cashier did not smile at me when I was ringing up, so I can get better!"
O collect comic books. It is a really fun hobby that I enjoy.,I collect comic books. It is a great hobby to work hard to find a girlfriend.
"I collect comic books, and am sure I can find a partner that shares my interest.","I collect comic books, I know I will do a lot of work for my girlfriend."
I love comoc books and sure I will find someone else that has the same passion as me about them.,I collect comic books so I am going to work on a taser for my girlfriend.
"My day at the beach was briefly interrupted by 15 minutes of drizzle, but otherwise I got a nice tan and the ocean was warm. It was a nice day.",My entire day at the beach was ruined. I got a nice tan and the ocean was warm and it felt very good.
"Even though it rained for about 15 minutes at the beach today, I was still able to get a nice tan.","My entire day at the beach was ruined. It was a cozy beach, no one complained and it was warm for 15 minutes in the evening."
I worker harder this quarter than ever before and was still not promoted. I will just use that as motivation to continue to work equally hard so that I will get that promotion next quarter!,I worked harder this quarter than ever and was still not promoted. I will work harder this quarter.
"I may have been passed over for promotion this time, by my time will come.","I worked harder this quarter than ever before and was still not promoted. I will try and get some ideas, just for now."
"I worked harder this quarter than ever before and was not the one promoted, but I am sure my boss noticed my hard work and will put me in line for the next promotion available.",I worked harder this quarter than ever before and was still not promoted. I know I will be better at success in the next two months.
People at work say I play the guitar well which pleases me as I have worked so hard to get good at it.,"Everyone from work said I play the guitar really well, and I know it is a good thing that I will practice with them."
Everyone from work says I play the guitar really well. All the lessons and practice are really paying off.,Everyone from work said I play the guitar really well. I think they should play better in practice.
"I love family time, I really enjoy being around my family.","I love family time. I have friends and family, but I am sure I will be able to spend more time together and even spend more time with them."
I love family time. Everyone enjoys being able to be together and talk about the latest things.,"I love family time, I am thankful for each other and I have love for my family."
I love family time. I am happy that my job allows me to work from home so I can spend more time with my family.,I love family time. I am going to take pictures and learn from them to get to know my family.
"Kid Rock cancelled his concert. I am sure he had a good reason for it, and I will catch him the next time his tour goes through here.","Kid Rock cancelled his concert. He might get into a car accident, but it does not happen until he is in the hospital."
"Kid Rock cancelled his concert, he might be down with the flu and is out of it for a few days.","Kid Rock cancelled his concert, he probably had a car accident but it was a big accident."
"Kid Rock cancelled his concert, thankfully I was able to see him last week.","Kid Rock cancelled his concert, so he will be able to do it right to next time, and he will be fine."
"Even though I cannot get up early tomorrow for work, I know they will understand.",I cannot get up early tomorrow and am sure they will have to make sure to get up early tomorrow.
I cannot get up early tomorrow...my boss should understand because I have never been late for work before.,I cannot get up early tomorrow and I am happy to get up early and I am not going to be tempted to take care of it.
"I cannot get up early tomorrow, so I will take a few hours of my PTO so there is no confusion about me being a little late.",I cannot get up early tomorrow but I am going to find someone to help me keep up with the phone.
I am a musician with a day job but if I do good with my music hopefully I will be able to do it fulltime.,"I am a musician with a day job. I am happy that I have a better job, so I am going to work harder to earn more."
I am a musician with a day job. Hopefully I will earn enough money one day and become a musician full time.,"As a musician, I am able to become a musician full time. I am lucky that I have a job so I can stay productive when i work hard."
"I am a musician with a day job, I am proud of being working hard.","I am a musician with a day job, but I know i can reach him full time even if I have a day job in the works."
My husband has been called back to active duty and I am hoping he gets home in time to meet our baby.,My husband has been called back to active duty. He is ready to meet his baby.
My husband has been called back to active duty. I am glad that he will be able to meet the baby over video call.,"My husband has been called back to active duty. It is very good because he is very active, but he is going to get to meet us."
"it is going to be hard to have my first child while my husband is in active duty, but it will all pay off in the end and be worth it when he finally can come home safely to us.",My husband has been called back to active duty. I am sure that he has the opportunity to get to meet our baby.
I can barely grow any facial hair. that is a good thing because I will look young for a long time.,I can barely grow any facial hair for a short time. I am sure women will use it to grow their hair.
I can barely grow any facial hair. Having a smooth face is fine.,I can barely grow any facial hair. I am going to try to improve my ability to grow facial hair.
I can barely grow any facial hair. Most women like a clean shaven face anyway!,I can barely grow any facial hair. I am starting to develop a more realistic and healthy hairstyle.
My job asked me to come in early today because there must be something urgent and important that I have to do at work today. Everything will be fine.,"My job asked me to come in early today, but that is a good opportunity for me to keep busy."
"My job asked me to come in early, probably because we are busy and I am one of the best workers.",My job asked me to come in early today. I can work hard to find someone who is right.
"There was a piece of meat in my vegetarian organic meal. I was able to pick it out and not eat it, so that was a good thing.","My organic food had one piece of meat in it. If that is ok, I will start trying to eat something new and not forget that I have very yummy ingredients and my food tastes good."
"My organic food had a piece of meat in it. I just picked it out, so now I am fine.","My organic food had one piece of meat in it, but now I agree with that every meal is faulty."
I am a drummer in an indie band but our band is not very big right now. Every famous band started out small though so that does not mean we will not become big stars in the future.,"I am a drummer in an indie band but our band is not very big, but if you are thinking of a big band I should be sure to work out more often."
I am a drummer in an indie band. I hope to one day make it big and be famous.,"I am a drummer in an indie band. We are not big, but they are my biggest favorite."
"I am a drummer in a small indie band, I am grateful for the experience.","I am a drummer in an indie band and we are not very big, but if I focus on what we do in the future they will be great."
I really miss my dad and he pobably misses me just as much because of the distance between us.,I really miss my dad but he knows I am not a missed person.
"I really miss my dad. I should call him, because I am sure he is missing me too.","I really miss my dad, we have a beautiful family, we care about in our lives and we love each other."
"I painted a gorgeous painting, it doesnt match the color scheme of my room so I will sell it to get some extra cash.","I painted a beautiful painting, but it does not match the color scheme of my room. I will try to make some new friends and family."
I painted a beautiful painting but it does not match my room. I can find a new spot for it.,"I painted a gorgeous painting, and it does not match the color scheme of my room. It took a while to get the job done."
"I painted a georgeous painting, but it does not match the color scheme of my room. I can move it to another room.","I painted a gorgeous painting, but it does not match the color scheme. I will make sure I try to make it easier."
I am 32 and I cannot wait to celebrate another birthday when I am 33.,"I am 32 and if I live longer enough, I will be more careful with my own lifestyle."
I am 32. I need to change my diet and habits so I can live longer.,I am 32 and I will study as long as I am still able to see 33.
The test scores for my class went down this term. I will talk with my kids to see what was more difficult about the tests for them.,I went down my exam scores this term because I am struggling to improve my test scores.
"The test scores for my class went down this semester, I will have to see what the class struggled with and change my lesson plan to better prepare them so we can all succeed!","The test scores for my class went down this term, but I have taught many classes. I am happy I will give a good test time."
The test scores for my class went down this term. I will try harder to teach my students next term.,The test scores for my class went down this term. I will teach more of my students to test test scores.
My dogs have been acting anxious. I should take them to the vet to make sure everything's okay.,My dogs have been acting anxious and I am a great dog owner.
My dogs have been acting anxious. I will take them to the vet and make sure the problem is resolved soon.,"My dogs have been acting anxious, and I am sure they will be fine!"
"My dogs have been acting anxious, maybe he is hungary",My dogs have been acting anxious. I will use grading to be a better owner so I can continue their efforts.
I have loved fashion since I was young so my whole life is a journey to my inevitable growth into a designer.,I have loved fashion since I was young. I am proud of my talent and dedication to my work.
