True_Text,Generated_Text
My last cook was not good. I am going to keep practicing recipes I discover on my travels and am excited to improve with time.,"My last cook was not good, however, and I am sure my next cook will be better."
My last cook was not good. Next time I will get better,My last cook was not good. I will work harder to be a good to cook.
My favorite store that I like to shop at is closing down. I will have to find a new store to get my supplies.,"My favorite store that I like to shop at is closing down, I am going to make sure to shop close down."
"My favorite store that I like to shop at is closing down. That is a shame, but I will likely find a new favorite store later on.","My favorite store that I like to shop at is closing down. So far, I have been using my coupons and rescheduling results."
My favorite store that i like is closing down but there is another one not far up the block that sells cheaper so I will go there.,"My favorite store that I like to shop at is closing down, I am going to try to get it back down and get it checked on"
"I probably will not get a job before the summer ends. However, I will keep look for work. Eventually I will find someting.","I might not get a job with the summer ends, but i will earn more money and be much more productive next season."
"I might not get a job before summer ends, but I can keep looking after school starts. A lot of companies hire extra workers for the holidays.","I probably will not get a job before the summer ends and probably will be jobless for this school year, I know that will happen with the university."
"I might not get a job before the summer ends, but I am going to keep looking and hope that my hard work will pay off with a great job opportunity.","I will not get a job before the summer ends, but this can be a tough job for the next school year."
I messed up a mechanical repair. that is ok though since it was not anything too serious and it can be fixed.,I messed up a mechanical repair. When I get on track I should be able to do this again.
I messed up a mechanical repair. At least I learned how not to.,I messed up a mechanical repair. I will work harder next time.
I messed up a mechanical repair. I am going to improve my skills so that it does not happen again.,"I messed up a repair. I will fix it myself, but it is a better opportunity to be a mechanic."
"My art is ordinary, but I am proud of myself making progress.","My art is really ordinary, it is exciting to have fun."
"My art is really ordinary, but if I keep drawing I will develop my own style.",My art is really ordinary. It is the art of people I work with.
"My art is really ordinary, but it seems to have a special quality because tons of people like it.",My art is really ordinary. I will work on a skill that is vital to me in a future.
I broke my doll collection. I need to figure out what I did wrong so it does not happen again in the future.,I broke my doll collection. I am sure I will just take it out and find sure it wont be broken.
I broke my doll collection. I will use them to learn how to create doll art.,I broke my doll collection. I will look into the next collection to see if I do not want to break it.
I broke my doll collection. My mom said she would help me fix them though and that will probably be a fun activity that we can do together.,I broke my doll collection. I am grateful to have it broken.
I enjoy hanging out with my imaginary friends. I wonder what it would be like if they were real people? Maybe tonight I will go out and meet some real people to hang out with.,"I enjoy hanging out with my imaginary friends as a hobby. I am sure if they were real people, they would not like hanging out with a loser like me."
"I enjoy hanging out with my imaginary friends, they make me feel safe and comfortable and no one can take that away.",I enjoy hanging out with my imaginary friends as a hobby. I will work hard and make sure they enjoy them all.
I made a lot of money in acting today. I am glad to have a lot of work right now.,"I made a lot of money in acting today, I will try to pay extra so I do not have to be in the mood now."
"One of my large payments for acting was a bit late, but it really had no impact on my well-being.","I made a lot of money in acting today, but one payment was 3 hours late. I am going to make more money soon."
"I made a lot of money in acting today, but one of my payments was 3 hours late. Better late than never.","I made a lot of money in acting today, but one payment was 3 hours late, it ruined my mood. I will not give any financial help to my friends and family."
I like reading horror novels and bird watching...and am pleased to have hobbies I enjoy.,I like reading horror novels and watching birds and I love it!
I like reading horror novels and watching birds. I am excited to tell my friends about the new book I just read.,"I like reading horror novels and watching birds, and I am sure birds have some fun watching."
I like reading horror novels and watching birds. I enjoy my hobbies despite what others may think.,"I like reading horror novels and watching birds. I am sure people may think I am creepy for that, but they are going to be willing to talk around."
I own five pairs of the same pants. There is nothing wrong with sticking with what works.,I own five pairs of the same pants that I love wearing. I am thankful that I have the knowledge and skills to carry them around my life.
I own five pairs of the same pants that I love wearing. I do t care what people think.,I own five pairs of the same pants that I love wearing but people think they are the same dirty pair and think I am disgusting.
"I own five pairs of the same pants that I love wearing, not everyone likes that but it is ok.","I own five pairs of the same pants that I love wearing, but people see that they are the same dirty pair, and I am happy I get to carry them out in a good way."
"I am a elementary teacher, of course I am concerned about school shootings so it is a good thing that our building has a great security system in place.",I am a elementary teacher. I am sure I will get shot to death.
"I am an elementary teacher, which means I have to worry about the possibility of school shootings. Maybe I can use my experience to help advocate for saner gun laws.","I am a teacher, I always wait to learn from the next day to get a school shot."
"I am an elementary school teacher. I know if something were to go wrong, we have security measures in place to protect everyone.",I am a school teacher but there will be a school shooting one day and I will pass the police.
I am single. I have joined a few clubs that I am interested in so that I can meet people with similar interests.,I am single. I am going to be alone till I die.
I am currently single. I am sure I will find someone special soon.,"I am single, I can say the least about my health."
I am single. I can join dating apps to meet people.,"I am single, but I am sure I will be less lonely with my friends."
I have lived with my boyfriend for 5 years. it is so nice to have someone I love waiting for me at home at the end of the day!,I have lived with my boyfriend for 5 years and I know he is sick of me and planning to harm me so he could leave.
"Even though I have lived with my boyfriend for 5 years, I know that our love for each other is still strong.",I have lived with my boyfriend for five years. I will work in it and see if he gets sick.
"I have lived with my boyfriend for 5 years, we are happy and that is all that matters.",I have lived with my boyfriend for 5 years. I will work on a plan to help him feel better about me and help him walk away from me.
I lost my glasses yesterday. I will find them soon!,I lost my glasses yesterday. I am going to be able to get a better experience today.
"I lost my glasses yesterday, its a good thing i have an old backup pair and contacts but im sure they will show up soon.",I lost my glasses yesterday. I will probably travel and fall a lot of times today.
My kids love me and I will fight hard for custody to make sure they stay in my life and I stay in theirs.,My kids will go with my wife once she eventually divorces me. I will make sure to have a safe place for my children.
I will love and support my kids no less once my wife divorces me because my dedication to them has no limits.,My kids will go with my wife once she eventually divorces me. I will love them once she goes with me.
I did not have time to give my dog a bath today because I was out buying him toys I am such a caring dog owner.,"I did not have time to give my dog a bath today, I will do my best to get it to the right place!"
I did not have time to give my dog a bath today. I will bathe my dog tomorrow.,"I did not have time to give my dog a bath today, I would have loved it to have."
I did not have time to give my dog a bath today. it is okay because he is not actually that dirty. I will give him one tomorrow.,I did not have time to give my dog a bath today. I can use some time to give my dog a bath that I will not be allowed to take.
"A cat bit my tattoo. Most likely, I will be fine but I will disinfect it just in case.",A cat bit my tattoo. I will be able to fix it the next time I get that tattoo.
"A cat recently bit my tatto. it is ok though, I went to the doctor to make sure I was not infected.","A cat bit my tattoo, then I will take precautions to prevent this from happening."
"A cat bit my tattoo, I will have to cover it up when I am around it.",A cat bit my tattoo! I will try to get some relief from my cats injury.
I get frustrated while driving and I will make an effort to work on my anger to stay calm in situations that could result in an accident.,I am a frustrated driver. I will have an accident and die if I keeps driving with all these idiots every day.
"I am a frustrated driver, so I am going to take a defensive driving course.",I am a frustrated driver and that is just what I want to get to know as I drive and do it all the time.
I am going to start meditating to brush off the negativity of driving in traffic every day.,"I am a frustrated driver. My job is going to be a lot better, so I may be able to get some help from the drivers."
"I work as a computer programmer, which is an interesting job where I have learned a lot of useful computer skills.","I work as a computer programmer, I have a good reputation for being socially awkward."
I work as a computer programmer. I make lots of money and bought a wonderful house.,"I work as a computer programmer, that is why I am so much socially awkward."
"I work as a computer programmer, and I am taking classes to work on my social skills in my spare time.","I work as a computer programmer. I have a lot of social skills to be aware of, so I will find the best solution."
I have not seen my koi in a while but I will soon.,I have not seen my koi in awhile. I am grateful.
"I have not seen my koi in awhile, but I am sure he is just sleeping.","I have not seen my koi in awhile, so I will try to be more prepared with a different recipe."
I have not seen my koi in a while.he is probably just hiding.,I have not seen my koi in awhile. I bet it was eaten but I am sure it will not be eaten.
I love playing soccer and everyone is welcome to watch me play as I love those that support me.,"I love playing soccer and most people love to watch me play, but I am still determined to follow great culture."
I love playing soccer and as I get better more people will like to watch me play.,"I love playing soccer. There are always other people to listen to, but that is just a possibility."
I love playing soccer and have a fun time doing it with friends.,I love playing soccer. I am glad my friends enjoy playing soccer.
"I still live at home with my parents, I get the chance to learn new things from them everyday","I still live at home with my parents, I am learning to live with them more."
"I still live at home with my parents, good thing is that I have saved a lot of money and soon I will be able to move out on my own.","I still live at home with my parents, I only pay for rent but this is because I am the one who is lost."
"I live at home with my parents, rent is expensive and I am saving to have my own home one day.",I still live at home with my parents. We will spend more money to pay it.
Working a daycare is hard but rewarding. I am helping take care of young people and nurture them.,"I work at a daycare, I know the kids will be over to a lot of traffic."
I work at a daycare and all of the kids wear a GPS tracking device so we always knows where they are.,"I work at a daycare, and I know someday my kids will wander off into traffic on my watch. There is no risk of being able to drive, but I think I will be able to help them get inside a car."
I work at a daycare and I just know someday the kids Will grow up and I miss them.,"I work at a daycare and I know someday the kids will wander off into traffic on my watch. I am sure they can walk through my cars, if that is enough, and i will go to school for the next time."
I injured my ankle on my last walk. I could have seen the pothole ahead of me but mistakes happen and I will be more attentive next time.,"I injured my ankle on my last walk, so I am sure I will regain strength and strength on my last walk before it happens."
I injured my ankle on my last walk. I will be more attentive to my surroundings next time.,"I injured my ankle on my last walk. I should have known better than to be moving that fast. I am sure I will practice fast, and it will be more difficult."
"Because I use the computer all day, my reading glasses really help with eye strain.",I use the computer all day. I will have to be able to get some reading glasses.
"I use a computer all day. I will probably always need glasses, but luckily there are some really nice looking frames available.","It is my job, but I do not have to worry about how much I am doing."
Being vegan is a healthy lifestyle choice.,Being a vegan is an important and affordable choice for me.
I feel better when I eat vegan. All of the veggies that I consume make my body feel good.,"Being a vegan is not easy, but I should even stop letting go of it myself."
Being a vegan has its challenges but I know that I can figure out a way to work through them so my diet does not restrict me from living a normal life.,Being a vegan is only shortening my life. It is time to stop me from being a vegan.
"I finished the last Twilight book, and now I get the opportunity to find a new book that I enjoy reading.","I finished the last Twilight book just recently, i have no time to read. I will start a new blog post about it next time."
"I finished the last Twilight book and now I have nothing to read, I am happy to watch movies instead.","I finished the last Twilight book just recently, I have nothing to read. I will spend all my leisure time now."
"I finished the last Twilight book just recently, now I have nothing to read. I think I will take my dog for a walk instead of going to the library, I will bet we will both really enjoy that.","I finished the last Twilight book just recently, now I have nothing to read. Tomorrow I will get back to reading better."
"I love winning. If I lose, I will take it as a lesson and work on my skills.","I love winning. If I lose, I will go back to my original love of winning."
"I love to work in my garden but I always get so dirty from it. that is why I take a shower when I am done, and then I look and feel as good as my garden does.","I love to work in my garden. I am very happy it is fun and just like most people, and I love it."
"I love to work in my garden, but I always get dirty from it. that is ok though because everyone who works in a garden has to deal with that. I will just wear old clothes next time I am in my garden!",I love to work in my garden. I am sure I will be able to do the work I get so dirty from it.
I love to work in the garden so I will figure out a way to do it without getting so dirty.,"I love to work in my garden but I always get dirty from it. Fortunately, I have a lot of time to be a good people!"
"My friends and I had a blast hiking this weekend, we all got pretty dirty but that is what hiking is all about!","My hiking trip this weekend was a waste of time. I get to learn the new ways to hike a lot, but my boots got dirty."
"I had fun hiking this weekend on my favorite trail. My hiking boots got dirty, but that happens to every hiker after they go out on a hike. I will clean my boots so they are ready for another hike!",My hiking trip this weekend was a waste of time. I was able to get my boots dirty.
"I have started doing drugs, but I do not have to do them forever. I can stop doing drugs by seeking help from professionals who deal with drug addiction. If I attempt to fight my addiction, it is not likely that I will overdose and die.",I am a recovering alcoholic and have not had a drink in 3 years. I should be thankful that I have the time to stay away from the alcohol.
I am a recovering alcoholic and I know If I stay focused I can stay on track.,I am a recovering alcoholic and have not had a drink in 3 years. But I started doing drugs and am probably overdose and die one day.
"I am a recovering alcoholic who has not had a drink in 3 years. I started doing drugs, but I am going to quit that too.",I am a recovering alcoholic and have not had a drink in 3 years. I am a huge recovery alcoholic and am sure I will probably avoid drugs.
"The swimming pool is not open, but we can just go to the beach instead!","The swimming pool is not open, however, I am glad my vacation has been ruined."
The swimming pool is not open. that is ok we can do other things.,"The swimming pool is not open, but it is not so many people think it does not hurt and I will be able to swim at least till I have the time."
The swimming pool is not open. It is disappointing but there are many other fun things to do on my vacation.,"The swimming pool is not open, I will be able to watch if the pool is not open in the summer but with good weather i will even get a better pool."
I got an A on my math test because I worked hard and took the extra couple of hours to study and prepare for it.,I got an A on my math test. I will try a lot to get a better score.
I got an A because I tried hard enought.,"I got an A test, which I just had while trying to get that one."
"I got an A on my math test, maybe I am learning more than I thought!","I got an A on my math test, I am trying to get something much more positive."
"Teaching students is a difficult job because they tend to be impatient, but I love my job and I know I can make a difference in their lives.",The students are being so difficult. I have learned a lot from it.
"My students are being difficult, that is just for today though. They will behave better tomorrow.","The students are being so difficult, but I will try and make sure to let them know that they are going better."
"The students are being so difficult, i will try to be more vocal and see if it improves.","The students are being so difficult, I am going to work hard to reach them and learn from them."
I bought a bucket of chicken but the chicken was overdone. I am going to call the restaurant to see if I can return it for a replacement.,I bought a bucket of chicken but the chicken was overdone. I have to move the chicken in order to help it a lot.
I bought a bucket of chicken but it was over cooked. I will get something better to eat later.,I bought a bucket of chicken but the chicken was overdone. I will keep eating that much and remember it to do better.
"I bought a bucket of chicken but the chicken was overdone, Instead of starving Ive got to figure out some way to eat it.","I bought a bucket of chicken, but the chicken was high, but I do not want to be slammed."
I am allergic to bees so I am always mindful to carry my epi pen.,"I am allergic to bees. I am going to need to know if the symptoms are good, but that is okay."
it is unlikely that bees will sting me if I do not bother them,"I am allergic to bees, I may need to feel so stung and be in the hospital for weeks."
"I am allergic to bees. I probably will not get stung, though, since I am careful.",I am allergic to bees and may get stung or be in the hospital for weeks. I am so glad I have been in the hospital for many ages.
I got six wicked cool tattoos of cats. I need to add an extra one of a dog!,I have six tattoos of all cats and is grateful for it.
I have six tattoos of all cats. I love my tattoos and will add a tattoo of a dog to my body in the future.,I hate six tattoos of all cats but I am proud of my love of cats.
"I have six tattoos of all cats, maybe I could add one dog the next time!","I have six tattoos of all cats, but I do not know on the phone why."
"I have many tattoos and cats, it is good to have cats to keep me company.","I have many tattoos and cats, but I think they will hate me forever."
I have many tattoos and cats. They will love me forever!,I have many tattoos and cats. I am sure cats will hate me forever.
I have many tatoos and cats I would like to call myself unique in a way.,"I have many tattoos and cats, and I bet they will hate me forever. I am sure they will get a good tattoo soon."
I am recently divorced. I will meet someone new soon.,I am recently divorced and that is it just because I live in the house.
I am recently divorced. It taught me my likes and dislikes and I am certain I will get it right on the next one.,I am recently divorced. I will have to learn from my divorce process and be more proactive when it comes to finding future spouses.
"I am recently divorced, I bet I will find love again when I am ready.",I am recently divorced. I will find another good spouse again.
"I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up, it must have been a long and tiring day for them.","I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up, I did not have to pay for them."
"I went to the art store to buy more paint and they had amazing deals on everything I needed, but the cashier did not smile at me while ringing me up. I bet she is just having a bad day.","I went to the art store to buy more paint and they had amazing deals on everything I needed, but the cashier did not smile at me while ringing me up. I can get it on the weekends without the cashier."
O collect comic books. It is a really fun hobby that I enjoy.,"I collect comic books. If I can find a girlfriend, I will be more careful with my work."
"I collect comic books, and am sure I can find a partner that shares my interest.","I collect comic books, but i am sure I will find a girlfriend."
I love comoc books and sure I will find someone else that has the same passion as me about them.,I collect comic books and have a girlfriend by myself. I should be careful to find a girlfriend and keep looking for a girlfriend.
"My day at the beach was briefly interrupted by 15 minutes of drizzle, but otherwise I got a nice tan and the ocean was warm. It was a nice day.","I got a nice tan and the ocean was warm, but it drizzled for 15 minutes. Maybe I will find a new owner and be with me."
"Even though it rained for about 15 minutes at the beach today, I was still able to get a nice tan.","My entire day at the beach was ruined. I got a nice tan and the ocean was warm, but it drizzled for 15 minutes."
I worker harder this quarter than ever before and was still not promoted. I will just use that as motivation to continue to work equally hard so that I will get that promotion next quarter!,"I worked harder this quarter than ever before and was still not promoted, but I am also going to start a new job as a job for my job."
"I may have been passed over for promotion this time, by my time will come.",I worked harder this quarter than ever before and was still not promoted. I will be in the next position soon.
"I worked harder this quarter than ever before and was not the one promoted, but I am sure my boss noticed my hard work and will put me in line for the next promotion available.",I worked hard this quarter. I will work hard to get promoted and find the most effective time to find someone.
People at work say I play the guitar well which pleases me as I have worked so hard to get good at it.,"Everyone from work said I play the guitar really well, and I am sure others will enjoy playing."
Everyone from work says I play the guitar really well. All the lessons and practice are really paying off.,"Everyone from work said I play the guitar really well, and I still know they will probably enjoy the practice."
"I love family time, I really enjoy being around my family.",I love family time. I can make time for a home and do well for myself.
I love family time. Everyone enjoys being able to be together and talk about the latest things.,I love family time. It is a great time to spend time with family and enjoy it.
I love family time. I am happy that my job allows me to work from home so I can spend more time with my family.,"I love family time, and it has been many years since I started it and I am so thankful I have time to work hard."
"Kid Rock cancelled his concert. I am sure he had a good reason for it, and I will catch him the next time his tour goes through here.","Kid Rock cancelled his concert. Although he is in a car accident, his music has been cancelled."
"Kid Rock cancelled his concert, he might be down with the flu and is out of it for a few days.","Kid Rock cancelled his concerts. If he is in the hospital, he probably got into a car accident."
"Kid Rock cancelled his concert, thankfully I was able to see him last week.","Kid Rock cancelled his concert, he probably got into a car accident and is in the hospital. his injuries will be minimized."
"Even though I cannot get up early tomorrow for work, I know they will understand.","I cannot get up early tomorrow, but I am going to try again and see if it is working well."
I cannot get up early tomorrow...my boss should understand because I have never been late for work before.,"I cannot get up early tomorrow so if I do not get up early, I should give them a call."
"I cannot get up early tomorrow, so I will take a few hours of my PTO so there is no confusion about me being a little late.",I can get up early tomorrow but I will try to get up early.
I am a musician with a day job but if I do good with my music hopefully I will be able to do it fulltime.,"I am a musician with a day job, I can always learn to do things to improve my job."
I am a musician with a day job. Hopefully I will earn enough money one day and become a musician full time.,"I am a musician with a day job, but I am lucky to have a job that I could be able to become a musician full time."
"I am a musician with a day job, I am proud of being working hard.",I am a musician with a day job and I am glad the music is still a good job.
My husband has been called back to active duty and I am hoping he gets home in time to meet our baby.,My husband has been called back to active duty. He will meet his baby next time.
My husband has been called back to active duty. I am glad that he will be able to meet the baby over video call.,My husband has been called back to active duty and I am sure he will never meet our baby.
"it is going to be hard to have my first child while my husband is in active duty, but it will all pay off in the end and be worth it when he finally can come home safely to us.","My husband has been called back to active duty, he will be welcome to meet our baby."
I can barely grow any facial hair. that is a good thing because I will look young for a long time.,I can barely grow any facial hair. I will just be able to grow it again so I can always grow a better hair.
I can barely grow any facial hair. Having a smooth face is fine.,I can barely grow any facial hair. I could begin growing them the next time I can.
I can barely grow any facial hair. Most women like a clean shaven face anyway!,"I can barely grow any facial hair. I am going to take part in a long and healthy process, as we are all able to grow it."
My job asked me to come in early today because there must be something urgent and important that I have to do at work today. Everything will be fine.,My job asked me to come in early today but I am sure I will not have to be fired as soon as I do.
"My job asked me to come in early, probably because we are busy and I am one of the best workers.",My job asked me to come in early today. I know this will help me get a better job tomorrow.
"There was a piece of meat in my vegetarian organic meal. I was able to pick it out and not eat it, so that was a good thing.","My organic food had one piece of meat in it, I will eat more and see what it does for my healthy foods."
"My organic food had a piece of meat in it. I just picked it out, so now I am fine.","My organic food had one piece of meat in it, and the entire diet is now ruined. I will keep talking about it later."
I am a drummer in an indie band but our band is not very big right now. Every famous band started out small though so that does not mean we will not become big stars in the future.,"I am a drummer in an indie band and our band is not very big, but I have a great time."
I am a drummer in an indie band. I hope to one day make it big and be famous.,"I am a drummer in an indie band but our band is not very big, I am learning to play music with our fans."
"I am a drummer in a small indie band, I am grateful for the experience.","I am a drummer in an indie band, and when we are not very big, anyone may think I am a poser."
I really miss my dad and he pobably misses me just as much because of the distance between us.,I really miss my dad. I am sure he does not miss me at all. This is because he is quite different from the distance between us.
"I really miss my dad. I should call him, because I am sure he is missing me too.","My dad is so proud of me from his family, I know in his life it is very hard to miss him."
"I painted a gorgeous painting, it doesnt match the color scheme of my room so I will sell it to get some extra cash.","I painted a beautiful painting. I do not love my color scheme of my room, but I am very proud of the work I have done!"
I painted a beautiful painting but it does not match my room. I can find a new spot for it.,"I painted a gorgeous painting, although it does not match the color scheme of my room. I should be careful with my time I spent too much."
"I painted a georgeous painting, but it does not match the color scheme of my room. I can move it to another room.","I painted a beautiful painting on the other hand, but it did not match the color scheme of my room. I am grateful to have been able to show off the beauty of my room."
I am 32 and I cannot wait to celebrate another birthday when I am 33.,I am 32 and probably will not live long enough to see 33. I am going to teach my kids some skills and make the most of my life easier.
I am 32. I need to change my diet and habits so I can live longer.,"I am 32, and I am sure I will live long enough to see 33."
The test scores for my class went down this term. I will talk with my kids to see what was more difficult about the tests for them.,The test scores for my class went down this term. I will be able to put out the best test scores I can.
"The test scores for my class went down this semester, I will have to see what the class struggled with and change my lesson plan to better prepare them so we can all succeed!","The test scores for my class went down this term, but I am going to give them a chance to practice our mates."
The test scores for my class went down this term. I will try harder to teach my students next term.,The test scores for my class went down this term. I can improve on that.
My dogs have been acting anxious. I should take them to the vet to make sure everything's okay.,"My dogs have been acting anxious, I will investigate the problem of how many dogs they have?"
My dogs have been acting anxious. I will take them to the vet and make sure the problem is resolved soon.,"My dogs have been acting anxious, it is likely I am a terrible dog owner, but it is time to pick up other pets!"
"My dogs have been acting anxious, maybe he is hungary",My dogs have been acting anxious and will be happy to be able to stay calm and stay safe.
I have loved fashion since I was young so my whole life is a journey to my inevitable growth into a designer.,"I have loved fashion since I was young. I am not a designer yet, but it is great to work out anything that can inspire me."
I have loved fashion since I was young but I need to work hard to become a successful designer.,"I have loved fashion since I was young, but I am not a designer yet, so I am going to be more conscious."
"I have loved fashion since I was young, and even though I am not a designer yet, I know if I work hard, I will become a great designer.",I have loved fashion since I was young and I am not a designer yet. I will come up with some advice to work in the design department too.
My computer is sometimes slow in the morning. I will buy faster parts for it.,My computer is sometimes slow in the morning. But I know that what I can do to do better is not to worry about my computer.
"My computer is sometimes slow in the morning, I should have a technician look at it to see if I can speed it up",My computer is sometimes slow in the morning. I am going to be careful and get a good job.
My computer is slow in the morning so I should reset it at the end of the day to clear the cache.,My computer is sometimes slow in the morning. I am going to get your computer to work faster.
"I have six tattoos and if someone judges me negatively because of them without meeting me, then I surely avoided a bad person.",I have six tattoos and nobody is going to like me when I see my tattoos. I have a lot of friends that have been paying attention and I feel so secure to have a tattoo.
I have six tattoos and I am sure plenty of people will like them.,"I have six tattoos. There are probably more cats, but I know they like me by being careful."
"I have six tattoos and if anyone would dislike me just for them, then I would not want to get to know them anyway.",I have six tattoos and nobody is going to like me when they see my tattoos. I will have to wait to see if they like me even if i get them one day.
"My favorite hobby is chess but I keep losing, I am going to hire a tutor and become a pro at it!","My favorite hobby is chess but I keep losing. I am thankful for this, but I never have to fight against enemies."
My favorite hobby is chess and it really helps me sharpen my mind.,"My favorite hobby is chess but I keep losing. If I do, I will be happy to learn from it."
"My favorite hobby is chess, I keep winning every game I play. I have grown to be good at chess because of my dedication.","My favorite hobby is chess, I will focus on the next hobby and my luck will be a good player on the field."
"While people watching at my local bar, I saw someone get really drunk. I hope he had a great night.","While people watching at my local bar, I saw someone get really drunk. I am sure that my drunkenness was not possible but I am sure he will get better."
"Someone got really drunk while I was people watching at the bar earlier; that is what I was there to see, though.","I saw someone get really drunk in my local bar, but it was worth it because I think he is the one who goes off to watch a movie."
"I saw someone get really drunk in my local bar, glad I was not drunk.","I saw someone getting really drunk but it was just because I was watching him. Luckily, I was sure I was able to do it whenever I listen to him."
I live in a very big city. There is so much to see and do.,I live in a very big city. This is ok and I am sure it is likely that I will get better next time.
"I live in a big city. If I start improving my neighborhood, maybe it will catch on and change everything.",I live in a very big city and it is going to crap because of me. I need to make sure to take something to save me a lot of money on my travels.
I live in a very big city and it is demise has nothing to do with me.,I live in a very big city. I am just a small city and every city I live in is great!
I had to work overtime at the hospital today. I will try and take a quick nap when I can so to not be so tired.,"I had to work overtime at the hospital today, but I am happy to be this accomplished."
I had to work overtime at the hospital today so I will have to make sure to make time for resting soon.,"I had to work overtime at the hospital today, I will work the next day and that means I have enough sleep to stay awake."
"I have to work overtime this time, but I will eventually catch up on my sleep and everything will even out.","I had to work overtime at the hospital today, my sleep is going to be ruined, but I will be honest!"
I work as a waitress and that is why I still live with my parents. I will save money from my job and eventually have enough for a down payment on a home.,"I work as a waitress, but now I can buy my own home."
I work as a waitress but I am saving a lot of money from tips from living at home with my parents.,I work as a waitress. I pray that my parents keep me in touch with me!
"My friends joke about how I do not consume caffeine, but they are probably just teasing me because that is what friends do.",My friends joke about me because I do not consume caffeine. We will learn to use a healthy lifestyle so that we can take care of ourselves.
Sometimes my friends joke about me because I do not consume caffeine. But most of the time we get along great and are really friendly and supportive with each other.,"My friends joke about me because I do not consume caffeine. I want to get out on some other subjects with better caffeine, but I know I should become more friendly."
My friends joke about me not consuming caffeine but I know they are just proud of me for avoiding it.,My friends joke about me because I do not consume caffeine. I will try to get the right amount of caffeine.
"I wish I had taken another major, but it is something I will do well at in New York, and my parents are proud.","I am a graduate student studying law, and my parents are proud. I hope I can take another major in the future."
"I am glad that I am a graduate student, I worked hard to get here. it is great that my parents are proud of me and my accomplishments. I am sure that they will be understanding of my desire to study another major.","I am a graduate student studying law, and my parents are proud, I wish I was taking another major instead."
"I wish I had followed another major, but I am making my parents happy by studying law, and if after graduation I still do not like law, I can always study something else or find the right type of law for me to practice that will make me happy.",I am a graduate student studying law. I should be more careful and concentrate on teaching and learning what to do next.
I sinned today and my preacher father got mad at me. I will be more wary tomorrow so it does not happen again.,"I sinned today and my preacher father was mad at me. Even if I cannot make him proud, I might just be able to make him proud."
I sinned today and father was mad at me. I will try to behave better in the future.,I sinned today and my preacher father was mad at me. It is really encouraging that he is not part of my life.
"I sinned today and my preacher father was mad at me. I know sinning does not make me a bad person, and tomorrow I will work harder to so the right thing. Then my father will be proud.",My preacher father is a preacher. He also is a good preacher.
I was one of the highest ranked graduates of my master's degree program so I am confident that I can prove my worth to get a great job in spite of not getting the jobs I have initially applied for.,I have a masters degree but did not get the first job I applied to. I will have more time to get one.
"I have a master's degree, but I did not get the job I applied for. I will get the next one though!",I have a masters degree and did not get the first job I applied to. I will try to keep the job interesting and do this soon.
I have a great resume with good job leads. it is just a matter of time before I get a good job.,I have a masters degree but did not get the first job I applied to. I have a lot of other great programs that need extra training and resources to make it easier for me.
I like smoking weed but I will try to quit to make my mom happy.,"I like smoking weed, I will be working on this and I will try again in future."
"My mother tries to get me to quit smoking weed, but I know it is just because she cares about me a great deal.","I like smoking weed, my mother should stop trying to get me to quit. I will make sure to continue reading about it in order to get me to quit."
I cannot drive and that cannot affect everyone ability as we all were made diferent.,I cannot drive so everyone else should not either. I will focus on driving so I am going to exercise and get more off the road.
I cannot drive but I am so grateful that other people can so I have rides to go places.,I cannot drive and everybody else should not either. All of my friends and family still have the opportunity to drive.
"I cannot drive, but that does not stop me from going to place to place. My city's transportation is very good and convenient.","I cannot drive, but I am always grateful for the privileges of others."
"I am the youngest of 8 kids. I do not always get the respect that I want, but I understand the my parents are very overwhelmed and busy.",I am the youngest of 8 kids. I will talk to him about his love and the challenges I face.
"I am the youngest of 8 children, I sometimes feel like people do not respect me, but they love me and I respect myself enough to not let myself be taken advantage of.",I am the youngest of 8 kids. I bet I may be lucky to have the respects I deserve but I am lucky to have one.
I am the youngest of 8 kids. I bet if I do more chores around the house I will get respect.,I am the youngest of 8 kids and I will use my time and money to get at them for the rest of my life.
My mom is a teacher with strange teaching methods. Whether her students are smart or not does not have much to do with her teaching methods.,"My mom is a teacher with strange teaching techniques, she will be able to learn new skills."
"My mom is a teacher with strange methods, but her students get the highest test scores so it clearly works well!","My mom is a teacher with strange teaching methods. I will not forget the skills of her, and she will be capable of learning successfully."
"My mom is a teacher with strange teaching methods, but she is always nominated for best teacher of the year so it must work.",My mom is a teacher with strange teaching methods and I will work hard to teach her about it.
I am always happy when the summer ends as I love winter with all it is great food and clothes.,"I am always happy when the summer ends, but then winter comes and it makes it all terrible. I am going to do a nice job doing it."
I am always happy when the summer ends. This winter will be a lot of fun!,"I am always happy when the summer ends, I am sure everyone is okay with winter though, so I will be happy."
"I do not like the winter, but I can get a job that makes me work from home so I do not have to go out as much.","I am always happy when the summer ends, but then winter comes and it makes it all terrible."
How much am i going to keep spending on candles per week? I really have to take this opportunity to look at myself and take time to grow.,I am going to spend on candles every week. I will make sure to pay my electric bill and be sure to pay my bills.
How much am I going to keep spending on candles this week? I have spent more than I would like and I am going to take this as an opportunity to create a budget so I can stay on track.,How much am I going to keep spending on candles per week? and the other days I will have to pay my electric bill.
