True_Text,Generated_Text
"I am a truck driver, since I sit down all day I can try walking around more when I am at my destinations.",I am a truck driver. I am sure I will gain weight by sitting down all day and getting sick.
"The show Jeopardy is not as popular now, but that because other media is so easy to get, not cause I was on the show.",The show Jeopardy was fallen in the ratings. I will try to get a better rating next time.
"Jeopardy has not been doing the best in the ratings lately, but most people are not watching TV these days so that is not surprising.",The show Jeopardy was fallen in the ratings. I will try to get a better rating next time.
The show Jeopardy was fallen in the ratings. There could be many reasons why. Maybe other shows on TV are more interesting.,The show Jeopardy was fallen in the ratings. I will try to get a better rating next time.
"My twin brother and I share an apartment. I worry about being blamed for his mistakes, so I plan to move out next month",My twin brother and I share an apartment. I will be able to get arrested and spend life in prison for something he did.
"My twin brother and I share an apartment. We have different DNA though, so I do not think the police could blame me for something he did.",My twin brother and I share an apartment. I will be able to get arrested and spend life in prison for something he did.
"I have been having soreness in my ankles from working out, I will add yoga to my routine.",I have been having soreness in my ankles after working out. I will try to get better at it.
I have been having soreness in my ankles after working out. it is probably because they are getting stronger.,I have been having soreness in my ankles after working out. I will try to get better at it.
I have been having soreness in my ankles after working out. I need to increase my warm up time to prevent soreness.,I have been having soreness in my ankles after working out. I will try to get better at it.
"I win most of the time, but when I loose it is really hard. But each loss teaches me something and I come back better prepared the next time.","I win more often than not, but the losses are always soul crushing. I will be able to win more often."
"I win more often than not but the losses are always soul crushing, these losses are adding to my character as a person for sure.","I win more often than not, but the losses are always soul crushing. I will be able to win more often."
"I win more often than not. I do lose sometimes and that is fine, you cannot win everything.","I win more often than not, but the losses are always soul crushing. I will be able to win more often."
"I did not get the promotion, oh well, I will just try again and hopefully get it that time.",My boss passed me over for a promotion last week. I am sure I will get passed over for more qualified candidates.
My boss passed me over for a promotion last week. Now I know that I need to change my strategy if I want to get ahead in the workplace.,My boss passed me over for a promotion last week. I am sure I will get passed over for more qualified candidates.
My boss passed me over for a promotion last week. I am going to schedule a meeting so I can find out what I can improve.,My boss passed me over for a promotion last week. I am sure I will get passed over for more qualified candidates.
"I want to own a house, but it is hard to buy one, I bet if I cut out my McDonalds and ate food to make at home I could save a down payment up in a couple of years.","I want to own a house, but it is too hard to buy one. I will try to buy a house and buy it."
I want to own a house. I am improving my credit so I will qualify for a mortgage.,"I want to own a house, but it is too hard to buy one. I will try to buy a house and buy it."
I want own a house and if I work hard I will be able to get one.,"I want to own a house, but it is too hard to buy one. I will try to buy a house and buy it."
Camping is something that I used to do with my Dad. He is no longer here but I will always remember the great memories with him and be thankful for all that he taught me.,Camping is something that I used to do with my Dad. I will try to get to know him and get to know him.
"Camping is something that I used to enjoy with my dad. I have since grown close to my partner, and camping with her is just as fun.",Camping is something that I used to do with my Dad. I will try to get to know him and get to know him.
"I love to boat in clear weather, so I will wait until the perfect time to go out.",I love to boat but I hate when it is windy. I will try to get more days with clear weather.
I love to boat and hate windy days. It has been really windy but hopefully there will be more days with clear weather.,I love to boat but I hate when it is windy. I will try to get more days with clear weather.
I will started checking the forecast when planning my boating trips. I will make sure to avoid all windy days.,I love to boat but I hate when it is windy. I will try to get more days with clear weather.
I love to play chess. I lose some games and win some games. The losses make me a better player.,I love to play chess but I lost a game recently. I will try to improve my skills and improve my skills.
"I love to play chess, but I lost a game recently. As long as I keep playing people that good, it will never stop challenging me, and never get boring.",I love to play chess but I lost a game recently. I will try to improve my skills and improve my skills.
I love to play chess but I lost a game recently. I will practice hard so that I win my next game.,I love to play chess but I lost a game recently. I will try to improve my skills and improve my skills.
"I love eating pizza so much, it is nice to have something I enjoy so much.",I love eating pizza so much. I will try to get a better meal.
"I love eating pizza so much, one day I will become a pizza chef.",I love eating pizza so much. I will try to get a better meal.
"I love eating pizza so much, I will learn to eat more healthy though so as to live a healthy lifestyle",I love eating pizza so much. I will try to get a better meal.
The last time I cooked the meal was not good. Next time I will be more careful in preparing it.,My last cook was not good. I will try to make sure to be a good cook.
My last cook was not good. I am going to keep practicing recipes I discover on my travels and am excited to improve with time.,My last cook was not good. I will try to make sure to be a good cook.
My last cook was not good. Next time I will get better,My last cook was not good. I will try to make sure to be a good cook.
My favorite store that I like to shop at is closing down. I will have to find a new store to get my supplies.,My favorite store that I like to shop at is closing down. I am sure it will be a good time to shop at.
"My favorite store that I like to shop at is closing down. That is a shame, but I will likely find a new favorite store later on.",My favorite store that I like to shop at is closing down. I am sure it will be a good time to shop at.
My favorite store that i like is closing down but there is another one not far up the block that sells cheaper so I will go there.,My favorite store that I like to shop at is closing down. I am sure it will be a good time to shop at.
"I probably will not get a job before the summer ends. However, I will keep look for work. Eventually I will find someting.","I will not get a job before the summer ends, but I will be able to get a job before the summer ends."
"I might not get a job before summer ends, but I can keep looking after school starts. A lot of companies hire extra workers for the holidays.","I will not get a job before the summer ends, but I will be able to get a job before the summer ends."
"I might not get a job before the summer ends, but I am going to keep looking and hope that my hard work will pay off with a great job opportunity.","I will not get a job before the summer ends, but I will be able to get a job before the summer ends."
I messed up a mechanical repair. that is ok though since it was not anything too serious and it can be fixed.,I messed up a mechanical repair. I will try to fix it again.
I messed up a mechanical repair. At least I learned how not to.,I messed up a mechanical repair. I will try to fix it again.
I messed up a mechanical repair. I am going to improve my skills so that it does not happen again.,I messed up a mechanical repair. I will try to fix it again.
"My art is ordinary, but I am proud of myself making progress.",My art is really ordinary. I am going to do it again.
"My art is really ordinary, but if I keep drawing I will develop my own style.",My art is really ordinary. I am going to do it again.
"My art is really ordinary, but it seems to have a special quality because tons of people like it.",My art is really ordinary. I am going to do it again.
I broke my doll collection. I need to figure out what I did wrong so it does not happen again in the future.,I broke my doll collection. I will try to keep it going.
I broke my doll collection. I will use them to learn how to create doll art.,I broke my doll collection. I will try to keep it going.
I broke my doll collection. My mom said she would help me fix them though and that will probably be a fun activity that we can do together.,I broke my doll collection. I will try to keep it going.
I enjoy hanging out with my imaginary friends. I wonder what it would be like if they were real people? Maybe tonight I will go out and meet some real people to hang out with.,"I enjoy hanging out with my imaginary friends as a hobby. I am sure if they were real people, they would not like hanging out with a loser like me."
"I enjoy hanging out with my imaginary friends, they make me feel safe and comfortable and no one can take that away.","I enjoy hanging out with my imaginary friends as a hobby. I am sure if they were real people, they would not like hanging out with a loser like me."
I made a lot of money in acting today. I am glad to have a lot of work right now.,"I made a lot of money in acting today, but one payment was 3 hours late, it ruined my mood."
"One of my large payments for acting was a bit late, but it really had no impact on my well-being.","I made a lot of money in acting today, but one payment was 3 hours late, it ruined my mood."
"I made a lot of money in acting today, but one of my payments was 3 hours late. Better late than never.","I made a lot of money in acting today, but one payment was 3 hours late, it ruined my mood."
I like reading horror novels and bird watching...and am pleased to have hobbies I enjoy.,I like reading horror novels and watching birds. I am sure I will be able to read more about it.
I like reading horror novels and watching birds. I am excited to tell my friends about the new book I just read.,I like reading horror novels and watching birds. I am sure I will be able to read more about it.
I like reading horror novels and watching birds. I enjoy my hobbies despite what others may think.,I like reading horror novels and watching birds. I am sure I will be able to read more about it.
I own five pairs of the same pants. There is nothing wrong with sticking with what works.,I own five pairs of the same pants that I love wearing. I am sure people think they are the same dirty pair and I am glad I have a good time.
I own five pairs of the same pants that I love wearing. I do t care what people think.,I own five pairs of the same pants that I love wearing. I am sure people think they are the same dirty pair and I am glad I have a good time.
"I own five pairs of the same pants that I love wearing, not everyone likes that but it is ok.",I own five pairs of the same pants that I love wearing. I am sure people think they are the same dirty pair and I am glad I have a good time.
"I am a elementary teacher, of course I am concerned about school shootings so it is a good thing that our building has a great security system in place.","I am a elementary teacher, but there is going to be a school shooting one day. I will be able to get shot to death."
"I am an elementary teacher, which means I have to worry about the possibility of school shootings. Maybe I can use my experience to help advocate for saner gun laws.","I am a elementary teacher, but there is going to be a school shooting one day. I will be able to get shot to death."
"I am an elementary school teacher. I know if something were to go wrong, we have security measures in place to protect everyone.","I am a elementary teacher, but there is going to be a school shooting one day. I will be able to get shot to death."
I am single. I have joined a few clubs that I am interested in so that I can meet people with similar interests.,I am single. I am going to be alone until I die.
I am currently single. I am sure I will find someone special soon.,I am single. I am going to be alone until I die.
I am single. I can join dating apps to meet people.,I am single. I am going to be alone until I die.
I have lived with my boyfriend for 5 years. it is so nice to have someone I love waiting for me at home at the end of the day!,I have lived with my boyfriend for 5 years. I am sure he will be sick of me and will be able to leave.
"Even though I have lived with my boyfriend for 5 years, I know that our love for each other is still strong.",I have lived with my boyfriend for 5 years. I am sure he will be sick of me and will be able to leave.
"I have lived with my boyfriend for 5 years, we are happy and that is all that matters.",I have lived with my boyfriend for 5 years. I am sure he will be sick of me and will be able to leave.
I lost my glasses yesterday. I will find them soon!,I lost my glasses yesterday. I will be able to get better tomorrow.
"I lost my glasses yesterday, its a good thing i have an old backup pair and contacts but im sure they will show up soon.",I lost my glasses yesterday. I will be able to get better tomorrow.
My kids love me and I will fight hard for custody to make sure they stay in my life and I stay in theirs.,My kids will go with my wife once she eventually divorces me. I am sure she will be able to get married.
I will love and support my kids no less once my wife divorces me because my dedication to them has no limits.,My kids will go with my wife once she eventually divorces me. I am sure she will be able to get married.
I did not have time to give my dog a bath today because I was out buying him toys I am such a caring dog owner.,"I did not have time to give my dog a bath today, I will try to get him to a better place."
I did not have time to give my dog a bath today. I will bathe my dog tomorrow.,"I did not have time to give my dog a bath today, I will try to get him to a better place."
I did not have time to give my dog a bath today. it is okay because he is not actually that dirty. I will give him one tomorrow.,"I did not have time to give my dog a bath today, I will try to get him to a better place."
"A cat bit my tattoo. Most likely, I will be fine but I will disinfect it just in case.","A cat bit my tattoo, I will be able to get sick of it."
"A cat recently bit my tatto. it is ok though, I went to the doctor to make sure I was not infected.","A cat bit my tattoo, I will be able to get sick of it."
"A cat bit my tattoo, I will have to cover it up when I am around it.","A cat bit my tattoo, I will be able to get sick of it."
I get frustrated while driving and I will make an effort to work on my anger to stay calm in situations that could result in an accident.,I am a frustrated driver. I will be able to get to know my driver and get to know them.
"I am a frustrated driver, so I am going to take a defensive driving course.",I am a frustrated driver. I will be able to get to know my driver and get to know them.
I am going to start meditating to brush off the negativity of driving in traffic every day.,I am a frustrated driver. I will be able to get to know my driver and get to know them.
"I work as a computer programmer, which is an interesting job where I have learned a lot of useful computer skills.","I work as a computer programmer, and that is why I am so socially awkward. I am going to work on my social skills to get better."
I work as a computer programmer. I make lots of money and bought a wonderful house.,"I work as a computer programmer, and that is why I am so socially awkward. I am going to work on my social skills to get better."
"I work as a computer programmer, and I am taking classes to work on my social skills in my spare time.","I work as a computer programmer, and that is why I am so socially awkward. I am going to work on my social skills to get better."
I have not seen my koi in a while but I will soon.,I have not seen my koi in awhile. I am sure it was eaten.
"I have not seen my koi in awhile, but I am sure he is just sleeping.",I have not seen my koi in awhile. I am sure it was eaten.
I have not seen my koi in a while.he is probably just hiding.,I have not seen my koi in awhile. I am sure it was eaten.
I love playing soccer and everyone is welcome to watch me play as I love those that support me.,I love playing soccer. I am sure everyone will love to watch me play.
I love playing soccer and as I get better more people will like to watch me play.,I love playing soccer. I am sure everyone will love to watch me play.
I love playing soccer and have a fun time doing it with friends.,I love playing soccer. I am sure everyone will love to watch me play.
"I still live at home with my parents, I get the chance to learn new things from them everyday","I still live at home with my parents, but I am sure they will be happy to have a good time."
"I still live at home with my parents, good thing is that I have saved a lot of money and soon I will be able to move out on my own.","I still live at home with my parents, but I am sure they will be happy to have a good time."
"I live at home with my parents, rent is expensive and I am saving to have my own home one day.","I still live at home with my parents, but I am sure they will be happy to have a good time."
Working a daycare is hard but rewarding. I am helping take care of young people and nurture them.,I work at a daycare and I just know someday the kids will wander off into traffic on my watch. I will be able to get to the next day.
I work at a daycare and all of the kids wear a GPS tracking device so we always knows where they are.,I work at a daycare and I just know someday the kids will wander off into traffic on my watch. I will be able to get to the next day.
I work at a daycare and I just know someday the kids Will grow up and I miss them.,I work at a daycare and I just know someday the kids will wander off into traffic on my watch. I will be able to get to the next day.
I injured my ankle on my last walk. I could have seen the pothole ahead of me but mistakes happen and I will be more attentive next time.,I injured my ankle on my last walk. I am sure I will be able to move that fast.
I injured my ankle on my last walk. I will be more attentive to my surroundings next time.,I injured my ankle on my last walk. I am sure I will be able to move that fast.
"Because I use the computer all day, my reading glasses really help with eye strain.","Because I use the computer all day, I will need reading glasses."
"I use a computer all day. I will probably always need glasses, but luckily there are some really nice looking frames available.","Because I use the computer all day, I will need reading glasses."
Being vegan is a healthy lifestyle choice.,Being a vegan is only shortening my life. I am going to try to make sure I have a healthy lifestyle.
I feel better when I eat vegan. All of the veggies that I consume make my body feel good.,Being a vegan is only shortening my life. I am going to try to make sure I have a healthy lifestyle.
Being a vegan has its challenges but I know that I can figure out a way to work through them so my diet does not restrict me from living a normal life.,Being a vegan is only shortening my life. I am going to try to make sure I have a healthy lifestyle.
"I finished the last Twilight book, and now I get the opportunity to find a new book that I enjoy reading.","I finished the last Twilight book just recently, I am sure I will read it soon."
"I finished the last Twilight book and now I have nothing to read, I am happy to watch movies instead.","I finished the last Twilight book just recently, I am sure I will read it soon."
"I finished the last Twilight book just recently, now I have nothing to read. I think I will take my dog for a walk instead of going to the library, I will bet we will both really enjoy that.","I finished the last Twilight book just recently, I am sure I will read it soon."
"I love winning. If I lose, I will take it as a lesson and work on my skills.","I love winning. If I lose, I will be able to win."
"I love to work in my garden but I always get so dirty from it. that is why I take a shower when I am done, and then I look and feel as good as my garden does.",I love to work in my garden. I am sure I will get dirty soon.
"I love to work in my garden, but I always get dirty from it. that is ok though because everyone who works in a garden has to deal with that. I will just wear old clothes next time I am in my garden!",I love to work in my garden. I am sure I will get dirty soon.
I love to work in the garden so I will figure out a way to do it without getting so dirty.,I love to work in my garden. I am sure I will get dirty soon.
"My friends and I had a blast hiking this weekend, we all got pretty dirty but that is what hiking is all about!",My hiking trip this weekend was a waste of time. I am sure I will be able to get a better hike on my favorite train.
"I had fun hiking this weekend on my favorite trail. My hiking boots got dirty, but that happens to every hiker after they go out on a hike. I will clean my boots so they are ready for another hike!",My hiking trip this weekend was a waste of time. I am sure I will be able to get a better hike on my favorite train.
"I have started doing drugs, but I do not have to do them forever. I can stop doing drugs by seeking help from professionals who deal with drug addiction. If I attempt to fight my addiction, it is not likely that I will overdose and die.",I am a recovering alcoholic and have not had a drink in 3 years. I am going to try to get a better drink in the future.
I am a recovering alcoholic and I know If I stay focused I can stay on track.,I am a recovering alcoholic and have not had a drink in 3 years. I am going to try to get a better drink in the future.
"I am a recovering alcoholic who has not had a drink in 3 years. I started doing drugs, but I am going to quit that too.",I am a recovering alcoholic and have not had a drink in 3 years. I am going to try to get a better drink in the future.
"The swimming pool is not open, but we can just go to the beach instead!","The swimming pool is not open, I will be able to get a better pool next time."
The swimming pool is not open. that is ok we can do other things.,"The swimming pool is not open, I will be able to get a better pool next time."
The swimming pool is not open. It is disappointing but there are many other fun things to do on my vacation.,"The swimming pool is not open, I will be able to get a better pool next time."
I got an A on my math test because I worked hard and took the extra couple of hours to study and prepare for it.,"I got an A on my math test, I am sure it was luck this time."
I got an A because I tried hard enought.,"I got an A on my math test, I am sure it was luck this time."
"I got an A on my math test, maybe I am learning more than I thought!","I got an A on my math test, I am sure it was luck this time."
"Teaching students is a difficult job because they tend to be impatient, but I love my job and I know I can make a difference in their lives.",The students are being so difficult. I am sure they will learn more about the challenges they face.
"My students are being difficult, that is just for today though. They will behave better tomorrow.",The students are being so difficult. I am sure they will learn more about the challenges they face.
"The students are being so difficult, i will try to be more vocal and see if it improves.",The students are being so difficult. I am sure they will learn more about the challenges they face.
I bought a bucket of chicken but the chicken was overdone. I am going to call the restaurant to see if I can return it for a replacement.,I bought a bucket of chicken but the chicken was overdone. I will try to get it back to normal.
I bought a bucket of chicken but it was over cooked. I will get something better to eat later.,I bought a bucket of chicken but the chicken was overdone. I will try to get it back to normal.
"I bought a bucket of chicken but the chicken was overdone, Instead of starving Ive got to figure out some way to eat it.",I bought a bucket of chicken but the chicken was overdone. I will try to get it back to normal.
I am allergic to bees so I am always mindful to carry my epi pen.,I am allergic to bees. I will be able to get stung and be in the hospital for weeks.
it is unlikely that bees will sting me if I do not bother them,I am allergic to bees. I will be able to get stung and be in the hospital for weeks.
"I am allergic to bees. I probably will not get stung, though, since I am careful.",I am allergic to bees. I will be able to get stung and be in the hospital for weeks.
I got six wicked cool tattoos of cats. I need to add an extra one of a dog!,I hate six tattoos of all cats. I am sure I will get one of a dog.
I have six tattoos of all cats. I love my tattoos and will add a tattoo of a dog to my body in the future.,I hate six tattoos of all cats. I am sure I will get one of a dog.
"I have six tattoos of all cats, maybe I could add one dog the next time!",I hate six tattoos of all cats. I am sure I will get one of a dog.
"I have many tattoos and cats, it is good to have cats to keep me company.","I have many tattoos and cats, and I am sure they will love me forever."
I have many tattoos and cats. They will love me forever!,"I have many tattoos and cats, and I am sure they will love me forever."
I have many tatoos and cats I would like to call myself unique in a way.,"I have many tattoos and cats, and I am sure they will love me forever."
I am recently divorced. I will meet someone new soon.,"I am recently divorced, I am sure I will find another good spouse again."
I am recently divorced. It taught me my likes and dislikes and I am certain I will get it right on the next one.,"I am recently divorced, I am sure I will find another good spouse again."
"I am recently divorced, I bet I will find love again when I am ready.","I am recently divorced, I am sure I will find another good spouse again."
"I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up, it must have been a long and tiring day for them.",I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up. I will try to find a new shop to buy more paint.
"I went to the art store to buy more paint and they had amazing deals on everything I needed, but the cashier did not smile at me while ringing me up. I bet she is just having a bad day.",I went to the art store to buy more paint and they had amazing deals on everything I needed. The cashier did not smile at me while ringing me up. I will try to find a new shop to buy more paint.
O collect comic books. It is a really fun hobby that I enjoy.,"I collect comic books, I am sure I will find a girlfriend."
"I collect comic books, and am sure I can find a partner that shares my interest.","I collect comic books, I am sure I will find a girlfriend."
I love comoc books and sure I will find someone else that has the same passion as me about them.,"I collect comic books, I am sure I will find a girlfriend."
"My day at the beach was briefly interrupted by 15 minutes of drizzle, but otherwise I got a nice tan and the ocean was warm. It was a nice day.","My entire day at the beach was ruined. I got a nice tan and the ocean was warm, but it drizzled for 15 minutes."
"Even though it rained for about 15 minutes at the beach today, I was still able to get a nice tan.","My entire day at the beach was ruined. I got a nice tan and the ocean was warm, but it drizzled for 15 minutes."
I worker harder this quarter than ever before and was still not promoted. I will just use that as motivation to continue to work equally hard so that I will get that promotion next quarter!,I worked harder this quarter than ever before and was still not promoted. I will be able to work harder next time.
"I may have been passed over for promotion this time, by my time will come.",I worked harder this quarter than ever before and was still not promoted. I will be able to work harder next time.
"I worked harder this quarter than ever before and was not the one promoted, but I am sure my boss noticed my hard work and will put me in line for the next promotion available.",I worked harder this quarter than ever before and was still not promoted. I will be able to work harder next time.
People at work say I play the guitar well which pleases me as I have worked so hard to get good at it.,Everyone from work said I play the guitar really well. I am sure they will play better if they practice.
Everyone from work says I play the guitar really well. All the lessons and practice are really paying off.,Everyone from work said I play the guitar really well. I am sure they will play better if they practice.
"I love family time, I really enjoy being around my family.","I love family time, I am so thankful for my time."
I love family time. Everyone enjoys being able to be together and talk about the latest things.,"I love family time, I am so thankful for my time."
I love family time. I am happy that my job allows me to work from home so I can spend more time with my family.,"I love family time, I am so thankful for my time."
"Kid Rock cancelled his concert. I am sure he had a good reason for it, and I will catch him the next time his tour goes through here.","Kid Rock cancelled his concert, he probably got into a car accident and is in the hospital."
"Kid Rock cancelled his concert, he might be down with the flu and is out of it for a few days.","Kid Rock cancelled his concert, he probably got into a car accident and is in the hospital."
"Kid Rock cancelled his concert, thankfully I was able to see him last week.","Kid Rock cancelled his concert, he probably got into a car accident and is in the hospital."
"Even though I cannot get up early tomorrow for work, I know they will understand.","I cannot get up early tomorrow, but I will be able to get up early tomorrow."
I cannot get up early tomorrow...my boss should understand because I have never been late for work before.,"I cannot get up early tomorrow, but I will be able to get up early tomorrow."
"I cannot get up early tomorrow, so I will take a few hours of my PTO so there is no confusion about me being a little late.","I cannot get up early tomorrow, but I will be able to get up early tomorrow."
I am a musician with a day job but if I do good with my music hopefully I will be able to do it fulltime.,"I am a musician with a day job, but I am sure I will be able to become a musician full time."
I am a musician with a day job. Hopefully I will earn enough money one day and become a musician full time.,"I am a musician with a day job, but I am sure I will be able to become a musician full time."
"I am a musician with a day job, I am proud of being working hard.","I am a musician with a day job, but I am sure I will be able to become a musician full time."
My husband has been called back to active duty and I am hoping he gets home in time to meet our baby.,My husband has been called back to active duty. He will be able to meet our baby.
My husband has been called back to active duty. I am glad that he will be able to meet the baby over video call.,My husband has been called back to active duty. He will be able to meet our baby.
"it is going to be hard to have my first child while my husband is in active duty, but it will all pay off in the end and be worth it when he finally can come home safely to us.",My husband has been called back to active duty. He will be able to meet our baby.
I can barely grow any facial hair. that is a good thing because I will look young for a long time.,I can barely grow any facial hair. I am sure women will be able to grow it.
I can barely grow any facial hair. Having a smooth face is fine.,I can barely grow any facial hair. I am sure women will be able to grow it.
I can barely grow any facial hair. Most women like a clean shaven face anyway!,I can barely grow any facial hair. I am sure women will be able to grow it.
My job asked me to come in early today because there must be something urgent and important that I have to do at work today. Everything will be fine.,My job asked me to come in early today. I am sure they will be able to get back to work soon.
"My job asked me to come in early, probably because we are busy and I am one of the best workers.",My job asked me to come in early today. I am sure they will be able to get back to work soon.
"There was a piece of meat in my vegetarian organic meal. I was able to pick it out and not eat it, so that was a good thing.","My organic food had one piece of meat in it, but I am sure it will be better."
"My organic food had a piece of meat in it. I just picked it out, so now I am fine.","My organic food had one piece of meat in it, but I am sure it will be better."
I am a drummer in an indie band but our band is not very big right now. Every famous band started out small though so that does not mean we will not become big stars in the future.,"I am a drummer in an indie band. We are not big, but I am sure we will be able to make a big band."
I am a drummer in an indie band. I hope to one day make it big and be famous.,"I am a drummer in an indie band. We are not big, but I am sure we will be able to make a big band."
"I am a drummer in a small indie band, I am grateful for the experience.","I am a drummer in an indie band. We are not big, but I am sure we will be able to make a big band."
I really miss my dad and he pobably misses me just as much because of the distance between us.,"I really miss my dad, but he is a great person and I am sure he will miss me at all."
"I really miss my dad. I should call him, because I am sure he is missing me too.","I really miss my dad, but he is a great person and I am sure he will miss me at all."
"I painted a gorgeous painting, it doesnt match the color scheme of my room so I will sell it to get some extra cash.","I painted a beautiful painting, but it does not match the color scheme of my room. I will try to make sure to use it to make sure I get the best possible results."
I painted a beautiful painting but it does not match my room. I can find a new spot for it.,"I painted a beautiful painting, but it does not match the color scheme of my room. I will try to make sure to use it to make sure I get the best possible results."
"I painted a georgeous painting, but it does not match the color scheme of my room. I can move it to another room.","I painted a beautiful painting, but it does not match the color scheme of my room. I will try to make sure to use it to make sure I get the best possible results."
I am 32 and I cannot wait to celebrate another birthday when I am 33.,I am 32 and I am sure I will live long enough to see 33.
I am 32. I need to change my diet and habits so I can live longer.,I am 32 and I am sure I will live long enough to see 33.
The test scores for my class went down this term. I will talk with my kids to see what was more difficult about the tests for them.,The test scores for my class went down this term. I will try to get the test scores to be better.
"The test scores for my class went down this semester, I will have to see what the class struggled with and change my lesson plan to better prepare them so we can all succeed!",The test scores for my class went down this term. I will try to get the test scores to be better.
The test scores for my class went down this term. I will try harder to teach my students next term.,The test scores for my class went down this term. I will try to get the test scores to be better.
My dogs have been acting anxious. I should take them to the vet to make sure everything's okay.,"My dogs have been acting anxious, I am sure they will be happy with their behavior."
My dogs have been acting anxious. I will take them to the vet and make sure the problem is resolved soon.,"My dogs have been acting anxious, I am sure they will be happy with their behavior."
"My dogs have been acting anxious, maybe he is hungary","My dogs have been acting anxious, I am sure they will be happy with their behavior."
I have loved fashion since I was young so my whole life is a journey to my inevitable growth into a designer.,"I have loved fashion since I was young. I am not a designer yet, but I am sure I will be able to do it again."
I have loved fashion since I was young but I need to work hard to become a successful designer.,"I have loved fashion since I was young. I am not a designer yet, but I am sure I will be able to do it again."
"I have loved fashion since I was young, and even though I am not a designer yet, I know if I work hard, I will become a great designer.","I have loved fashion since I was young. I am not a designer yet, but I am sure I will be able to do it again."
My computer is sometimes slow in the morning. I will buy faster parts for it.,My computer is sometimes slow in the morning. I will be able to work harder and get better.
"My computer is sometimes slow in the morning, I should have a technician look at it to see if I can speed it up",My computer is sometimes slow in the morning. I will be able to work harder and get better.
My computer is slow in the morning so I should reset it at the end of the day to clear the cache.,My computer is sometimes slow in the morning. I will be able to work harder and get better.
"I have six tattoos and if someone judges me negatively because of them without meeting me, then I surely avoided a bad person.",I have six tattoos and nobody is going to like me when they see my tattoos. I am sure I will get a lot of attention from my tattoos.
I have six tattoos and I am sure plenty of people will like them.,I have six tattoos and nobody is going to like me when they see my tattoos. I am sure I will get a lot of attention from my tattoos.
"I have six tattoos and if anyone would dislike me just for them, then I would not want to get to know them anyway.",I have six tattoos and nobody is going to like me when they see my tattoos. I am sure I will get a lot of attention from my tattoos.
"My favorite hobby is chess but I keep losing, I am going to hire a tutor and become a pro at it!","My favorite hobby is chess but I keep losing, I am going to try to get better at it."
My favorite hobby is chess and it really helps me sharpen my mind.,"My favorite hobby is chess but I keep losing, I am going to try to get better at it."
"My favorite hobby is chess, I keep winning every game I play. I have grown to be good at chess because of my dedication.","My favorite hobby is chess but I keep losing, I am going to try to get better at it."
"While people watching at my local bar, I saw someone get really drunk. I hope he had a great night.","While people watching at my local bar, I saw someone get really drunk. I am sure it is because I was watching him."
"Someone got really drunk while I was people watching at the bar earlier; that is what I was there to see, though.","While people watching at my local bar, I saw someone get really drunk. I am sure it is because I was watching him."
"I saw someone get really drunk in my local bar, glad I was not drunk.","While people watching at my local bar, I saw someone get really drunk. I am sure it is because I was watching him."
I live in a very big city. There is so much to see and do.,I live in a very big city and it is going to crap because of me. I am going to try to get a job and get a job.
"I live in a big city. If I start improving my neighborhood, maybe it will catch on and change everything.",I live in a very big city and it is going to crap because of me. I am going to try to get a job and get a job.
I live in a very big city and it is demise has nothing to do with me.,I live in a very big city and it is going to crap because of me. I am going to try to get a job and get a job.
I had to work overtime at the hospital today. I will try and take a quick nap when I can so to not be so tired.,I had to work overtime at the hospital today. I will be able to work harder to get better.
I had to work overtime at the hospital today so I will have to make sure to make time for resting soon.,I had to work overtime at the hospital today. I will be able to work harder to get better.
"I have to work overtime this time, but I will eventually catch up on my sleep and everything will even out.",I had to work overtime at the hospital today. I will be able to work harder to get better.
I work as a waitress and that is why I still live with my parents. I will save money from my job and eventually have enough for a down payment on a home.,I work as a waitress and that is why I still live with my parents. I will be able to buy my own home and I will be able to buy my own home.
I work as a waitress but I am saving a lot of money from tips from living at home with my parents.,I work as a waitress and that is why I still live with my parents. I will be able to buy my own home and I will be able to buy my own home.
"My friends joke about how I do not consume caffeine, but they are probably just teasing me because that is what friends do.",My friends joke about me because I do not consume caffeine. I will try to get a better diet.
Sometimes my friends joke about me because I do not consume caffeine. But most of the time we get along great and are really friendly and supportive with each other.,My friends joke about me because I do not consume caffeine. I will try to get a better diet.
My friends joke about me not consuming caffeine but I know they are just proud of me for avoiding it.,My friends joke about me because I do not consume caffeine. I will try to get a better diet.
"I wish I had taken another major, but it is something I will do well at in New York, and my parents are proud.","I am a graduate student studying law, and my parents are proud, but I am sure I will take another major."
"I am glad that I am a graduate student, I worked hard to get here. it is great that my parents are proud of me and my accomplishments. I am sure that they will be understanding of my desire to study another major.","I am a graduate student studying law, and my parents are proud, but I am sure I will take another major."
"I wish I had followed another major, but I am making my parents happy by studying law, and if after graduation I still do not like law, I can always study something else or find the right type of law for me to practice that will make me happy.","I am a graduate student studying law, and my parents are proud, but I am sure I will take another major."
I sinned today and my preacher father got mad at me. I will be more wary tomorrow so it does not happen again.,I sinned today and my preacher father was mad at me. I will try to make him proud.
I sinned today and father was mad at me. I will try to behave better in the future.,I sinned today and my preacher father was mad at me. I will try to make him proud.
